image,label
ISIC_0029538,1
ISIC_0029358,5
ISIC_0072866,2
ISIC_0026812,2
ISIC_0031664,2
ISIC_0027321,2
ISIC_0030622,2
ISIC_0073030,8
ISIC_0063761,2
ISIC_0067962,5
ISIC_0030130,5
ISIC_0031316,2
ISIC_0063877,3
ISIC_0060729,4
ISIC_0032766,1
ISIC_0065179,3
ISIC_0070256,4
ISIC_0032671,2
ISIC_0067220,2
ISIC_0071900,5
ISIC_0024507,2
ISIC_0073171,2
ISIC_0059250,4
ISIC_0028705,2
ISIC_0065043,2
ISIC_0024350,2
ISIC_0013127_downsampled,5
ISIC_0065768,2
ISIC_0071334,2
ISIC_0030155,2
ISIC_0031904,2
ISIC_0014879_downsampled,2
ISIC_0031733,2
ISIC_0062847,2
ISIC_0065538,4
ISIC_0014090_downsampled,2
ISIC_0010180,2
ISIC_0058884,4
ISIC_0055577,2
ISIC_0060118,1
ISIC_0029869,2
ISIC_0033579,3
ISIC_0060059,8
ISIC_0062047,5
ISIC_0054761,5
ISIC_0033493,2
ISIC_0066347,1
ISIC_0068432,2
ISIC_0067604,4
ISIC_0031571,2
ISIC_0029249,5
ISIC_0029561,2
ISIC_0063551,1
ISIC_0031042,2
ISIC_0010493,2
ISIC_0031206,2
ISIC_0070110,1
ISIC_0013553_downsampled,2
ISIC_0065099,1
ISIC_0014657_downsampled,2
ISIC_0027052,2
ISIC_0031145,2
ISIC_0067946,2
ISIC_0059148,1
ISIC_0012786_downsampled,5
ISIC_0026150,1
ISIC_0059962,2
ISIC_0031697,3
ISIC_0070812,5
ISIC_0055922,2
ISIC_0025779,2
ISIC_0000262,2
ISIC_0071694,5
ISIC_0027117,3
ISIC_0058840,1
ISIC_0014749_downsampled,2
ISIC_0025627,5
ISIC_0055332,2
ISIC_0054273,2
ISIC_0010461,2
ISIC_0027155,1
ISIC_0010332,2
ISIC_0016030_downsampled,2
ISIC_0027546,3
ISIC_0030516,2
ISIC_0070105,1
ISIC_0068967,2
ISIC_0024862,2
ISIC_0030148,2
ISIC_0031970,2
ISIC_0032679,2
ISIC_0068048,1
ISIC_0068012,1
ISIC_0066012,2
ISIC_0056265,3
ISIC_0024484,2
ISIC_0058903,3
ISIC_0032091,2
ISIC_0061137,2
ISIC_0030349,3
ISIC_0060938,2
ISIC_0001275_downsampled,2
ISIC_0055488,2
ISIC_0063663,2
ISIC_0071010,2
ISIC_0032133,2
ISIC_0033771,2
ISIC_0056309,1
ISIC_0071570,3
ISIC_0010326,2
ISIC_0053915,2
ISIC_0025022,2
ISIC_0058065,3
ISIC_0070472,3
ISIC_0064525,2
ISIC_0026628,2
ISIC_0064823,1
ISIC_0057652,2
ISIC_0062420,1
ISIC_0058803,2
ISIC_0030956,7
ISIC_0058617,1
ISIC_0066864,4
ISIC_0054116,3
ISIC_0055090,2
ISIC_0032327,2
ISIC_0071101,1
ISIC_0064494,2
ISIC_0065603,2
ISIC_0070638,2
ISIC_0028416,2
ISIC_0056498,3
ISIC_0025297,5
ISIC_0065982,2
ISIC_0068673,1
ISIC_0057292,3
ISIC_0071589,3
ISIC_0062530,1
ISIC_0058273,4
ISIC_0024601,2
ISIC_0062756,1
ISIC_0000036_downsampled,1
ISIC_0069362,3
ISIC_0054865,2
ISIC_0067703,2
ISIC_0010341,2
ISIC_0014158_downsampled,2
ISIC_0032869,1
ISIC_0067804,1
ISIC_0031246,2
ISIC_0033206,1
ISIC_0068086,4
ISIC_0067676,4
ISIC_0013596_downsampled,2
ISIC_0072324,2
ISIC_0031468,5
ISIC_0014715_downsampled,2
ISIC_0070001,2
ISIC_0059793,3
ISIC_0031926,2
ISIC_0063562,3
ISIC_0031220,2
ISIC_0067486,3
ISIC_0058432,1
ISIC_0034126,5
ISIC_0005564_downsampled,2
ISIC_0062483,2
ISIC_0027877,2
ISIC_0061354,2
ISIC_0026958,5
ISIC_0025136,5
ISIC_0025315,2
ISIC_0060144,3
ISIC_0032644,2
ISIC_0056544,2
ISIC_0027098,2
ISIC_0028780,2
ISIC_0070761,3
ISIC_0009898,1
ISIC_0067733,1
ISIC_0059075,5
ISIC_0069529,2
ISIC_0069162,5
ISIC_0032503,2
ISIC_0026434,2
ISIC_0053733,3
ISIC_0034162,1
ISIC_0033906,2
ISIC_0058880,1
ISIC_0065970,2
ISIC_0072089,4
ISIC_0070432,1
ISIC_0028098,2
ISIC_0032939,2
ISIC_0025268,1
ISIC_0024849,2
ISIC_0012208_downsampled,1
ISIC_0054959,2
ISIC_0059517,3
ISIC_0012673_downsampled,2
ISIC_0030978,2
ISIC_0028184,2
ISIC_0031737,2
ISIC_0026726,2
ISIC_0026334,2
ISIC_0072518,2
ISIC_0056214,1
ISIC_0033995,1
ISIC_0032619,2
ISIC_0030343,2
ISIC_0063692,1
ISIC_0055006,2
ISIC_0057340,2
ISIC_0031379,2
ISIC_0012887_downsampled,1
ISIC_0065588,5
ISIC_0024859,2
ISIC_0029842,2
ISIC_0029961,2
ISIC_0012413_downsampled,2
ISIC_0014658_downsampled,2
ISIC_0055638,3
ISIC_0029660,1
ISIC_0033858,2
ISIC_0030051,2
ISIC_0057518,1
ISIC_0067512,1
ISIC_0025665,2
ISIC_0062270,3
ISIC_0067831,1
ISIC_0031376,5
ISIC_0062912,1
ISIC_0054727,2
ISIC_0065960,4
ISIC_0030920,2
ISIC_0032472,2
ISIC_0053568,3
ISIC_0055760,3
ISIC_0026598,2
ISIC_0072249,2
ISIC_0032732,5
ISIC_0065740,1
ISIC_0026827,5
ISIC_0033162,2
ISIC_0056685,3
ISIC_0026458,1
ISIC_0068939,2
ISIC_0030692,2
ISIC_0054423,5
ISIC_0066818,2
ISIC_0053748,5
ISIC_0063318,1
ISIC_0010574,2
ISIC_0067138,2
ISIC_0025222,5
ISIC_0028461,2
ISIC_0068815,3
ISIC_0034035,2
ISIC_0028023,2
ISIC_0067664,5
ISIC_0001213_downsampled,2
ISIC_0033036,2
ISIC_0033125,1
ISIC_0056840,3
ISIC_0030996,2
ISIC_0010053,2
ISIC_0031192,2
ISIC_0056826,3
ISIC_0063795,1
ISIC_0031375,2
ISIC_0028425,2
ISIC_0031780,2
ISIC_0071757,3
ISIC_0061164,2
ISIC_0032269,1
ISIC_0068763,1
ISIC_0056720,2
ISIC_0063313,2
ISIC_0033848,1
ISIC_0067691,2
ISIC_0062884,5
ISIC_0059714,2
ISIC_0062568,8
ISIC_0032117,2
ISIC_0009936,2
ISIC_0066386,1
ISIC_0013085_downsampled,5
ISIC_0057240,2
ISIC_0015217_downsampled,2
ISIC_0029901,2
ISIC_0068264,5
ISIC_0000096_downsampled,2
ISIC_0029492,2
ISIC_0029291,5
ISIC_0069839,2
ISIC_0066397,2
ISIC_0030555,6
ISIC_0000391_downsampled,2
ISIC_0057132,3
ISIC_0030108,2
ISIC_0058920,8
ISIC_0025392,5
ISIC_0070400,1
ISIC_0029312,2
ISIC_0033456,4
ISIC_0014132_downsampled,1
ISIC_0054085,1
ISIC_0013762_downsampled,1
ISIC_0031791,2
ISIC_0060510,1
ISIC_0013329_downsampled,2
ISIC_0033338,2
ISIC_0027621,2
ISIC_0011230,2
ISIC_0053870,2
ISIC_0061900,1
ISIC_0029862,2
ISIC_0000016,2
ISIC_0030803,8
ISIC_0063924,2
ISIC_0055330,3
ISIC_0026842,5
ISIC_0031059,2
ISIC_0027012,2
ISIC_0031496,5
ISIC_0026046,5
ISIC_0024534,2
ISIC_0055783,1
ISIC_0053519,6
ISIC_0032021,2
ISIC_0065191,1
ISIC_0025539,8
ISIC_0064267,8
ISIC_0010228,2
ISIC_0062470,2
ISIC_0029519,5
ISIC_0059512,1
ISIC_0027077,2
ISIC_0059323,5
ISIC_0027001,2
ISIC_0066220,4
ISIC_0008406_downsampled,2
ISIC_0025393,2
ISIC_0054979,1
ISIC_0013315_downsampled,2
ISIC_0056904,4
ISIC_0068151,2
ISIC_0028224,8
ISIC_0024746,2
ISIC_0056510,3
ISIC_0064810,5
ISIC_0070356,7
ISIC_0008396_downsampled,2
ISIC_0061867,3
ISIC_0032822,2
ISIC_0028313,2
ISIC_0025003,2
ISIC_0000164,1
ISIC_0058340,2
ISIC_0061294,4
ISIC_0065809,2
ISIC_0031541,2
ISIC_0056046,1
ISIC_0056772,2
ISIC_0061126,2
ISIC_0064933,1
ISIC_0030428,2
ISIC_0013684_downsampled,5
ISIC_0000278,1
ISIC_0059759,4
ISIC_0014186_downsampled,1
ISIC_0033361,5
ISIC_0029400,2
ISIC_0073195,8
ISIC_0062525,1
ISIC_0033794,2
ISIC_0026932,2
ISIC_0033123,7
ISIC_0072847,4
ISIC_0059719,2
ISIC_0027309,2
ISIC_0026940,3
ISIC_0068944,2
ISIC_0024772,5
ISIC_0014811_downsampled,5
ISIC_0053653,8
ISIC_0033746,2
ISIC_0061838,2
ISIC_0000232,2
ISIC_0031030,2
ISIC_0034003,5
ISIC_0063728,5
ISIC_0055014,3
ISIC_0029421,2
ISIC_0034138,2
ISIC_0029334,2
ISIC_0064943,1
ISIC_0059069,1
ISIC_0068355,3
ISIC_0060374,2
ISIC_0072929,2
ISIC_0068138,3
ISIC_0053513,1
ISIC_0031153,2
ISIC_0013778_downsampled,2
ISIC_0060910,2
ISIC_0053549,3
ISIC_0029969,2
ISIC_0054207,5
ISIC_0066756,1
ISIC_0067883,2
ISIC_0068255,1
ISIC_0030218,2
ISIC_0031523,2
ISIC_0055526,1
ISIC_0030076,8
ISIC_0068387,7
ISIC_0068064,1
ISIC_0055870,8
ISIC_0029121,2
ISIC_0033188,2
ISIC_0070827,3
ISIC_0057849,1
ISIC_0031815,2
ISIC_0032722,1
ISIC_0014598_downsampled,5
ISIC_0031018,2
ISIC_0057450,1
ISIC_0030351,2
ISIC_0025926,2
ISIC_0053645,2
ISIC_0073142,5
ISIC_0059077,1
ISIC_0062340,1
ISIC_0032508,5
ISIC_0025304,2
ISIC_0031119,8
ISIC_0026781,2
ISIC_0028483,2
ISIC_0059921,2
ISIC_0062356,3
ISIC_0064139,2
ISIC_0028678,2
ISIC_0015582_downsampled,2
ISIC_0055042,2
ISIC_0065348,2
ISIC_0062844,1
ISIC_0070864,2
ISIC_0057263,3
ISIC_0030597,2
ISIC_0063044,3
ISIC_0032789,2
ISIC_0008552_downsampled,2
ISIC_0059105,3
ISIC_0058362,1
ISIC_0063210,4
ISIC_0030503,2
ISIC_0025411,8
ISIC_0057399,3
ISIC_0065407,3
ISIC_0069634,2
ISIC_0024983,2
ISIC_0067607,2
ISIC_0055239,2
ISIC_0024545,1
ISIC_0064851,1
ISIC_0010093,2
ISIC_0072305,2
ISIC_0029303,2
ISIC_0070006,1
ISIC_0057044,1
ISIC_0068871,2
ISIC_0062936,3
ISIC_0026502,2
ISIC_0071548,3
ISIC_0062387,8
ISIC_0014603_downsampled,5
ISIC_0033314,2
ISIC_0061709,1
ISIC_0030335,3
ISIC_0027688,2
ISIC_0058272,2
ISIC_0014908_downsampled,2
ISIC_0030417,1
ISIC_0030337,2
ISIC_0058663,1
ISIC_0013208_downsampled,2
ISIC_0061672,2
ISIC_0028020,5
ISIC_0062493,8
ISIC_0025981,2
ISIC_0015043_downsampled,2
ISIC_0027929,2
ISIC_0057381,2
ISIC_0031470,3
ISIC_0033248,3
ISIC_0029797,2
ISIC_0071174,2
ISIC_0071445,5
ISIC_0064692,1
ISIC_0057547,4
ISIC_0028422,2
ISIC_0033113,2
ISIC_0024496,1
ISIC_0025826,3
ISIC_0009875,2
ISIC_0031439,2
ISIC_0053655,2
ISIC_0057354,2
ISIC_0031267,2
ISIC_0061213,3
ISIC_0057771,1
ISIC_0024494,5
ISIC_0024362,2
ISIC_0059179,2
ISIC_0068975,1
ISIC_0067912,5
ISIC_0032320,2
ISIC_0029337,3
ISIC_0028989,3
ISIC_0068889,2
ISIC_0026860,2
ISIC_0055241,1
ISIC_0027382,2
ISIC_0012957_downsampled,2
ISIC_0000045_downsampled,2
ISIC_0066214,3
ISIC_0028515,2
ISIC_0057315,1
ISIC_0031255,2
ISIC_0026408,2
ISIC_0014173_downsampled,1
ISIC_0030403,3
ISIC_0029184,2
ISIC_0031275,2
ISIC_0025021,2
ISIC_0027979,2
ISIC_0032140,2
ISIC_0063668,3
ISIC_0014597_downsampled,5
ISIC_0053508,1
ISIC_0025901,2
ISIC_0070838,5
ISIC_0027944,2
ISIC_0032201,2
ISIC_0024837,2
ISIC_0061617,3
ISIC_0033849,2
ISIC_0012789_downsampled,2
ISIC_0056219,3
ISIC_0054583,4
ISIC_0032120,2
ISIC_0065556,3
ISIC_0070475,2
ISIC_0059486,1
ISIC_0053821,2
ISIC_0070086,3
ISIC_0059392,2
ISIC_0026920,2
ISIC_0029683,5
ISIC_0027881,2
ISIC_0031062,3
ISIC_0058729,2
ISIC_0024662,7
ISIC_0027232,2
ISIC_0068083,3
ISIC_0028343,5
ISIC_0012512_downsampled,1
ISIC_0030672,2
ISIC_0054300,5
ISIC_0030612,2
ISIC_0032456,5
ISIC_0027364,2
ISIC_0066845,1
ISIC_0014522_downsampled,2
ISIC_0028071,2
ISIC_0029707,2
ISIC_0070281,2
ISIC_0058860,3
ISIC_0066155,3
ISIC_0034116,2
ISIC_0065753,5
ISIC_0032809,2
ISIC_0072850,2
ISIC_0025511,2
ISIC_0066698,3
ISIC_0001306_downsampled,2
ISIC_0062837,3
ISIC_0072422,1
ISIC_0015936_downsampled,2
ISIC_0065624,3
ISIC_0070718,3
ISIC_0025252,2
ISIC_0072637,2
ISIC_0056205,3
ISIC_0032384,3
ISIC_0028557,2
ISIC_0060607,2
ISIC_0025389,5
ISIC_0066415,2
ISIC_0013316_downsampled,5
ISIC_0056737,3
ISIC_0010011,1
ISIC_0070978,2
ISIC_0031957,1
ISIC_0057234,1
ISIC_0027474,2
ISIC_0055295,1
ISIC_0063969,5
ISIC_0026586,1
ISIC_0013291_downsampled,2
ISIC_0026567,5
ISIC_0062620,3
ISIC_0053524,3
ISIC_0072265,4
ISIC_0066881,3
ISIC_0071211,5
ISIC_0026602,2
ISIC_0063217,8
ISIC_0072897,3
ISIC_0031549,2
ISIC_0064201,1
ISIC_0059769,2
ISIC_0065842,2
ISIC_0029436,2
ISIC_0025316,1
ISIC_0013432_downsampled,2
ISIC_0067832,3
ISIC_0069271,8
ISIC_0055553,2
ISIC_0030427,6
ISIC_0069554,2
ISIC_0057385,2
ISIC_0025680,7
ISIC_0062000,1
ISIC_0015526_downsampled,2
ISIC_0026141,2
ISIC_0031492,2
ISIC_0030785,8
ISIC_0033022,5
ISIC_0026266,1
ISIC_0060740,3
ISIC_0033590,2
ISIC_0067657,5
ISIC_0061725,5
ISIC_0060312,2
ISIC_0013828_downsampled,1
ISIC_0033336,1
ISIC_0030473,2
ISIC_0056342,2
ISIC_0068017,3
ISIC_0054189,3
ISIC_0059994,3
ISIC_0069454,5
ISIC_0064009,2
ISIC_0033865,5
ISIC_0067308,1
ISIC_0033457,2
ISIC_0014623_downsampled,5
ISIC_0030937,2
ISIC_0030630,5
ISIC_0027620,1
ISIC_0013671_downsampled,1
ISIC_0057307,1
ISIC_0066004,2
ISIC_0000222,2
ISIC_0072457,3
ISIC_0031431,8
ISIC_0012263_downsampled,2
ISIC_0033068,1
ISIC_0054662,3
ISIC_0059336,1
ISIC_0026725,2
ISIC_0030617,2
ISIC_0058767,3
ISIC_0055254,1
ISIC_0032926,2
ISIC_0069047,3
ISIC_0071693,1
ISIC_0065523,1
ISIC_0070044,2
ISIC_0027936,2
ISIC_0029809,2
ISIC_0065141,3
ISIC_0030779,2
ISIC_0063111,3
ISIC_0067766,3
ISIC_0012137_downsampled,1
ISIC_0029327,2
ISIC_0061808,2
ISIC_0071035,1
ISIC_0029907,2
ISIC_0032443,2
ISIC_0031243,3
ISIC_0027484,2
ISIC_0058851,1
ISIC_0064211,4
ISIC_0013205_downsampled,2
ISIC_0064322,4
ISIC_0070596,1
ISIC_0027195,2
ISIC_0064848,2
ISIC_0015032_downsampled,5
ISIC_0031654,2
ISIC_0062805,5
ISIC_0014989_downsampled,2
ISIC_0031648,7
ISIC_0065326,8
ISIC_0058993,2
ISIC_0027843,2
ISIC_0059012,3
ISIC_0056897,2
ISIC_0066725,3
ISIC_0025916,2
ISIC_0032609,2
ISIC_0012549_downsampled,2
ISIC_0071308,3
ISIC_0062495,2
ISIC_0024456,2
ISIC_0053892,4
ISIC_0026338,2
ISIC_0012773_downsampled,5
ISIC_0024701,1
ISIC_0070422,1
ISIC_0026977,2
ISIC_0033665,2
ISIC_0056172,3
ISIC_0032982,1
ISIC_0025611,1
ISIC_0013126_downsampled,2
ISIC_0057526,4
ISIC_0065794,2
ISIC_0071824,2
ISIC_0026018,5
ISIC_0025691,3
ISIC_0025597,2
ISIC_0071801,5
ISIC_0060130,2
ISIC_0069481,1
ISIC_0028723,2
ISIC_0029392,3
ISIC_0030495,2
ISIC_0056188,2
ISIC_0014129_downsampled,1
ISIC_0063740,5
ISIC_0065865,5
ISIC_0063090,3
ISIC_0054385,1
ISIC_0064085,2
ISIC_0001385_downsampled,2
ISIC_0067128,1
ISIC_0024705,5
ISIC_0014729_downsampled,2
ISIC_0055296,2
ISIC_0024698,2
ISIC_0059451,8
ISIC_0063805,2
ISIC_0058890,4
ISIC_0059089,1
ISIC_0030292,2
ISIC_0070186,2
ISIC_0029285,2
ISIC_0062242,1
ISIC_0061880,1
ISIC_0011363,2
ISIC_0070156,3
ISIC_0070492,3
ISIC_0024324,5
ISIC_0024766,2
ISIC_0072159,2
ISIC_0061134,1
ISIC_0031442,3
ISIC_0065890,3
ISIC_0066278,4
ISIC_0073025,2
ISIC_0065186,1
ISIC_0066296,4
ISIC_0065661,4
ISIC_0024349,2
ISIC_0055703,3
ISIC_0065239,6
ISIC_0012907_downsampled,2
ISIC_0064672,1
ISIC_0071468,2
ISIC_0033334,2
ISIC_0009937,2
ISIC_0058104,3
ISIC_0024673,3
ISIC_0063465,2
ISIC_0064708,2
ISIC_0057392,3
ISIC_0024856,2
ISIC_0059229,1
ISIC_0072587,2
ISIC_0030132,2
ISIC_0029150,2
ISIC_0062061,2
ISIC_0060829,1
ISIC_0032308,1
ISIC_0030877,4
ISIC_0060487,1
ISIC_0025546,1
ISIC_0054245,2
ISIC_0029636,2
ISIC_0027039,2
ISIC_0030203,5
ISIC_0061637,3
ISIC_0058105,2
ISIC_0024411,3
ISIC_0026236,1
ISIC_0027469,2
ISIC_0027866,2
ISIC_0028306,1
ISIC_0014596_downsampled,5
ISIC_0072436,5
ISIC_0058197,2
ISIC_0058911,3
ISIC_0027770,5
ISIC_0054024,1
ISIC_0054533,4
ISIC_0072806,2
ISIC_0028366,2
ISIC_0056245,5
ISIC_0060353,8
ISIC_0060515,2
ISIC_0055382,5
ISIC_0063211,2
ISIC_0026155,2
ISIC_0071482,3
ISIC_0067304,4
ISIC_0068945,2
ISIC_0029350,2
ISIC_0056854,5
ISIC_0067088,3
ISIC_0064079,1
ISIC_0060793,2
ISIC_0064576,2
ISIC_0055276,1
ISIC_0056980,2
ISIC_0025589,1
ISIC_0024906,2
ISIC_0025907,2
ISIC_0006711_downsampled,2
ISIC_0027053,5
ISIC_0057580,5
ISIC_0056040,2
ISIC_0063698,5
ISIC_0031003,2
ISIC_0069659,3
ISIC_0031670,1
ISIC_0056101,4
ISIC_0031328,2
ISIC_0009201_downsampled,2
ISIC_0055362,1
ISIC_0070217,1
ISIC_0066932,3
ISIC_0013988_downsampled,1
ISIC_0029437,2
ISIC_0054122,3
ISIC_0057179,3
ISIC_0072057,5
ISIC_0011118,1
ISIC_0062063,1
ISIC_0071455,1
ISIC_0032400,1
ISIC_0028409,2
ISIC_0069493,3
ISIC_0027965,2
ISIC_0029015,2
ISIC_0032834,3
ISIC_0026296,1
ISIC_0066524,2
ISIC_0032737,2
ISIC_0030709,2
ISIC_0027448,2
ISIC_0025585,2
ISIC_0062007,3
ISIC_0024868,2
ISIC_0000192_downsampled,2
ISIC_0014079_downsampled,1
ISIC_0029179,2
ISIC_0012376_downsampled,2
ISIC_0024690,2
ISIC_0069381,1
ISIC_0012134_downsampled,5
ISIC_0068721,1
ISIC_0069331,2
ISIC_0032998,2
ISIC_0069043,4
ISIC_0065070,4
ISIC_0028039,2
ISIC_0053830,3
ISIC_0025463,2
ISIC_0034063,2
ISIC_0069201,8
ISIC_0012212_downsampled,2
ISIC_0028223,5
ISIC_0030430,2
ISIC_0067689,1
ISIC_0030135,2
ISIC_0060360,2
ISIC_0033814,1
ISIC_0027451,5
ISIC_0000249,2
ISIC_0070975,3
ISIC_0054643,2
ISIC_0054596,2
ISIC_0072063,1
ISIC_0064986,1
ISIC_0014061_downsampled,1
ISIC_0068556,8
ISIC_0025371,2
ISIC_0033245,1
ISIC_0059329,3
ISIC_0065938,4
ISIC_0063337,2
ISIC_0055747,1
ISIC_0029261,2
ISIC_0071907,3
ISIC_0059946,3
ISIC_0025994,2
ISIC_0056334,2
ISIC_0068837,2
ISIC_0059493,1
ISIC_0025689,2
ISIC_0064183,3
ISIC_0062044,2
ISIC_0026948,2
ISIC_0026846,5
ISIC_0032024,5
ISIC_0028800,2
ISIC_0067168,2
ISIC_0029956,2
ISIC_0012159_downsampled,2
ISIC_0058494,4
ISIC_0028480,2
ISIC_0069277,1
ISIC_0067631,2
ISIC_0026549,8
ISIC_0072843,1
ISIC_0065969,1
ISIC_0068540,2
ISIC_0032394,2
ISIC_0026140,2
ISIC_0056605,3
ISIC_0059212,3
ISIC_0027301,2
ISIC_0060488,5
ISIC_0065157,3
ISIC_0024557,2
ISIC_0016066_downsampled,2
ISIC_0031705,2
ISIC_0013052_downsampled,5
ISIC_0013691_downsampled,5
ISIC_0058533,2
ISIC_0063394,1
ISIC_0071800,1
ISIC_0054142,6
ISIC_0071947,2
ISIC_0030773,2
ISIC_0010442,2
ISIC_0015174_downsampled,2
ISIC_0072270,3
ISIC_0028808,2
ISIC_0000093_downsampled,2
ISIC_0012417_downsampled,5
ISIC_0056915,1
ISIC_0029292,2
ISIC_0053914,8
ISIC_0065836,2
ISIC_0068666,8
ISIC_0031270,7
ISIC_0067771,2
ISIC_0033435,2
ISIC_0064805,3
ISIC_0072625,3
ISIC_0054062,1
ISIC_0030489,2
ISIC_0070221,3
ISIC_0053759,2
ISIC_0054265,8
ISIC_0060372,3
ISIC_0067420,2
ISIC_0028913,5
ISIC_0029262,2
ISIC_0030827,8
ISIC_0066332,1
ISIC_0030879,2
ISIC_0065077,3
ISIC_0071138,1
ISIC_0010046,2
ISIC_0000172,1
ISIC_0025259,2
ISIC_0072792,3
ISIC_0012416_downsampled,5
ISIC_0011170,2
ISIC_0028110,2
ISIC_0056209,1
ISIC_0031534,2
ISIC_0034092,1
ISIC_0063735,2
ISIC_0028828,2
ISIC_0028007,2
ISIC_0064619,1
ISIC_0064031,2
ISIC_0014868_downsampled,2
ISIC_0069672,2
ISIC_0054316,3
ISIC_0027722,3
ISIC_0011220,2
ISIC_0067544,8
ISIC_0029401,2
ISIC_0027115,2
ISIC_0071932,4
ISIC_0030718,2
ISIC_0027504,5
ISIC_0025214,2
ISIC_0032009,2
ISIC_0026994,2
ISIC_0011125,1
ISIC_0072786,1
ISIC_0000113_downsampled,2
ISIC_0067964,2
ISIC_0029733,2
ISIC_0025490,2
ISIC_0024982,5
ISIC_0024540,2
ISIC_0059235,2
ISIC_0028212,2
ISIC_0055535,2
ISIC_0012700_downsampled,2
ISIC_0027431,2
ISIC_0068395,4
ISIC_0034194,2
ISIC_0073091,3
ISIC_0067965,2
ISIC_0060401,3
ISIC_0063888,5
ISIC_0001423_downsampled,2
ISIC_0069321,2
ISIC_0055327,1
ISIC_0071555,3
ISIC_0031681,2
ISIC_0000101_downsampled,2
ISIC_0031194,2
ISIC_0071546,2
ISIC_0056988,1
ISIC_0027334,4
ISIC_0063014,5
ISIC_0026734,2
ISIC_0057222,5
ISIC_0067321,2
ISIC_0025609,2
ISIC_0026151,2
ISIC_0054449,3
ISIC_0068989,4
ISIC_0062017,5
ISIC_0064115,6
ISIC_0025635,2
ISIC_0053957,3
ISIC_0056174,5
ISIC_0065920,2
ISIC_0060821,7
ISIC_0055089,3
ISIC_0030701,2
ISIC_0057871,2
ISIC_0066929,3
ISIC_0028106,3
ISIC_0063582,2
ISIC_0060235,4
ISIC_0027516,2
ISIC_0059940,8
ISIC_0026630,2
ISIC_0030242,4
ISIC_0029299,2
ISIC_0013499_downsampled,1
ISIC_0065697,1
ISIC_0026783,5
ISIC_0055534,2
ISIC_0059433,1
ISIC_0032225,3
ISIC_0057324,1
ISIC_0065732,2
ISIC_0033640,2
ISIC_0033150,2
ISIC_0058240,3
ISIC_0026068,7
ISIC_0064589,1
ISIC_0029446,2
ISIC_0054751,2
ISIC_0026472,2
ISIC_0030582,2
ISIC_0027459,2
ISIC_0011224,2
ISIC_0031487,2
ISIC_0070327,1
ISIC_0031798,2
ISIC_0028980,3
ISIC_0066871,2
ISIC_0059498,7
ISIC_0063965,2
ISIC_0069796,3
ISIC_0060330,2
ISIC_0028006,2
ISIC_0026232,2
ISIC_0024444,2
ISIC_0059439,2
ISIC_0011097,2
ISIC_0028644,8
ISIC_0029276,2
ISIC_0067650,2
ISIC_0056811,2
ISIC_0026138,8
ISIC_0031941,1
ISIC_0025337,5
ISIC_0027502,1
ISIC_0013294_downsampled,2
ISIC_0032260,2
ISIC_0025937,5
ISIC_0013088_downsampled,5
ISIC_0033244,2
ISIC_0031444,2
ISIC_0054477,3
ISIC_0028945,2
ISIC_0071753,5
ISIC_0056883,3
ISIC_0034309,2
ISIC_0031400,3
ISIC_0031291,2
ISIC_0059836,1
ISIC_0054464,1
ISIC_0062806,1
ISIC_0015973_downsampled,2
ISIC_0027044,6
ISIC_0056535,5
ISIC_0032906,3
ISIC_0071020,4
ISIC_0029767,2
ISIC_0061295,2
ISIC_0014735_downsampled,1
ISIC_0034234,2
ISIC_0025105,1
ISIC_0069970,1
ISIC_0060934,1
ISIC_0054805,4
ISIC_0008029_downsampled,2
ISIC_0071437,2
ISIC_0033655,1
ISIC_0028603,2
ISIC_0012806_downsampled,2
ISIC_0030250,2
ISIC_0055221,3
ISIC_0066121,3
ISIC_0058563,5
ISIC_0060036,2
ISIC_0058183,2
ISIC_0030926,5
ISIC_0029703,2
ISIC_0027743,2
ISIC_0063636,1
ISIC_0061758,2
ISIC_0013494_downsampled,2
ISIC_0026970,3
ISIC_0025924,7
ISIC_0029972,2
ISIC_0066440,2
ISIC_0015273_downsampled,2
ISIC_0032639,2
ISIC_0029605,2
ISIC_0032727,3
ISIC_0027717,2
ISIC_0054448,3
ISIC_0028484,2
ISIC_0056887,3
ISIC_0026589,2
ISIC_0032256,2
ISIC_0055899,1
ISIC_0012117_downsampled,5
ISIC_0054532,7
ISIC_0056306,3
ISIC_0025695,2
ISIC_0072926,2
ISIC_0033059,2
ISIC_0013427_downsampled,1
ISIC_0031408,1
ISIC_0032037,2
ISIC_0029978,2
ISIC_0069342,3
ISIC_0066063,2
ISIC_0064042,2
ISIC_0025949,2
ISIC_0033374,2
ISIC_0066400,6
ISIC_0029127,2
ISIC_0026809,2
ISIC_0058463,3
ISIC_0010168,2
ISIC_0061960,1
ISIC_0028400,2
ISIC_0057744,1
ISIC_0060824,5
ISIC_0025230,2
ISIC_0064151,4
ISIC_0057584,8
ISIC_0031011,2
ISIC_0026660,2
ISIC_0057996,1
ISIC_0054478,2
ISIC_0026631,5
ISIC_0060280,8
ISIC_0031673,2
ISIC_0032049,2
ISIC_0025237,2
ISIC_0062167,3
ISIC_0069807,3
ISIC_0032123,5
ISIC_0067156,2
ISIC_0013772_downsampled,2
ISIC_0011156,2
ISIC_0065091,1
ISIC_0024765,2
ISIC_0000256,2
ISIC_0068553,2
ISIC_0069330,2
ISIC_0068977,4
